car_brand,car_tier,car_segment,damage_location,car_age,damage_type,damage_ratio,internal_damage_flag,car_model_val,repair_cost
Maruti Suzuki,Economy,Hatchback,front,9,lamp_broken,0.089,0,1.95,4800
Audi,Luxury,SUV,front,6,damaged_tire,0.098,0,29.83,20700
Toyota,Mid,SUV,rear,4,scratch,0.032,0,11.95,2200
Volvo,Luxury,SUV,side,5,dent,0.259,0,31.93,37400
Jaguar,Luxury,SUV,front,3,damaged_tire,0.214,0,36.59,33900
Nissan,Economy,Hatchback,rear,6,dent,0.104,0,3.01,3100
Maruti Suzuki,Economy,Hatchback,rear,3,scratch,0.069,0,4.35,1300
Toyota,Mid,SUV,rear,10,glass_damage,0.201,1,4.86,34100
Renault,Economy,SUV,front,2,glass_damage,0.079,0,8.76,9500
Volvo,Luxury,SUV,rear,4,glass_damage,0.048,0,38.52,37600
MG,Mid,SUV,side,7,glass_damage,0.114,0,7.35,13600
Volvo,Luxury,SUV,rear,2,damaged_tire,0.028,0,47.72,15700
MG,Mid,Sedan,front,5,scratch,0.14,0,7.82,5000
Maruti Suzuki,Economy,Sedan,side,8,scratch,0.213,0,3.48,2600
Mercedes,Luxury,SUV,side,9,damaged_tire,0.074,0,18.83,15300
Volkswagen,Mid,Sedan,rear,3,dent,0.103,0,9.22,7600
Toyota,Mid,Sedan,front,4,lamp_broken,0.126,0,8.59,16000
Hyundai,Economy,Hatchback,front,7,scratch,0.08,0,2.84,1800
Audi,Luxury,SUV,rear,4,scratch,0.277,0,35.91,15100
Hyundai,Economy,Sedan,front,6,scratch,0.111,0,4.72,2100
Renault,Economy,Hatchback,front,4,dent,0.205,0,3.79,6600
Audi,Luxury,SUV,side,7,glass_damage,0.231,0,24.96,52600
Kia,Mid,Hatchback,rear,3,damaged_tire,0.148,0,6.38,5900
Nissan,Economy,SUV,rear,18,scratch,0.193,0,1.95,2200
Hyundai,Economy,SUV,rear,1,lamp_broken,0.059,0,9.36,5200
BMW,Luxury,Sedan,rear,3,dent,0.1,0,28.52,17800
Tata,Economy,Hatchback,front,2,scratch,0.182,0,4.51,3200
Renault,Economy,Sedan,front,6,scratch,0.226,0,4.61,3000
Toyota,Mid,SUV,rear,1,scratch,0.198,0,15.6,5200
Kia,Mid,Sedan,side,6,dent,0.01,0,6.94,3500
Audi,Luxury,Sedan,side,2,scratch,0.104,0,30.62,11600
Honda,Mid,Sedan,side,9,scratch,0.064,0,4.03,2400
Maruti Suzuki,Economy,SUV,front,2,damaged_tire,0.118,0,8.83,7800
Renault,Economy,Hatchback,side,6,scratch,0.112,0,3.34,1600
Volkswagen,Mid,SUV,rear,9,lamp_broken,0.119,0,5.88,12500
Volkswagen,Mid,SUV,front,3,lamp_broken,0.03,0,12.98,13000
Nissan,Economy,Hatchback,front,9,glass_damage,0.124,0,1.93,6400
Hyundai,Economy,SUV,front,5,dent,0.136,0,6.67,7100
Kia,Mid,SUV,front,3,glass_damage,0.084,0,12.46,17000
Volkswagen,Mid,Sedan,front,5,dent,0.119,0,7.92,10800
Kia,Mid,Sedan,rear,4,lamp_broken,0.058,0,8.02,9600
Nissan,Economy,Sedan,front,6,lamp_broken,0.172,0,4.48,7100
Honda,Mid,Hatchback,rear,8,damaged_tire,0.162,0,3.42,6400
Audi,Luxury,SUV,front,3,lamp_broken,0.083,0,38.89,39000
Nissan,Economy,Sedan,front,7,scratch,0.129,0,4.14,2300
Renault,Economy,SUV,front,1,dent,0.109,0,9.65,6500
Hyundai,Economy,Sedan,front,2,damaged_tire,0.117,0,6.91,6200
Volvo,Luxury,SUV,front,3,scratch,0.108,0,41.79,12700
Tata,Economy,Hatchback,side,10,dent,0.132,0,1.63,3900
Nissan,Economy,Sedan,front,2,scratch,0.131,0,7.22,2800
Tata,Economy,Hatchback,side,4,glass_damage,0.111,0,4.11,6800
Renault,Economy,SUV,rear,9,damaged_tire,0.179,0,3.35,4500
Tata,Economy,Hatchback,front,10,dent,0.077,0,1.62,3600
Honda,Mid,Sedan,front,5,scratch,0.139,0,7.94,4200
Nissan,Economy,Hatchback,rear,2,scratch,0.189,0,4.78,2600
Kia,Mid,SUV,rear,9,dent,0.259,0,5.73,13000
Tata,Economy,Hatchback,side,3,dent,0.04,0,4.37,2800
Toyota,Mid,Hatchback,front,2,dent,0.069,0,6.34,8600
Honda,Mid,SUV,side,1,lamp_broken,0.054,0,14.29,15400
Tata,Economy,Hatchback,rear,16,damaged_tire,0.146,0,1.5,3200
Nissan,Economy,SUV,front,5,dent,0.084,0,6.64,5900
Maruti Suzuki,Economy,Hatchback,front,5,damaged_tire,0.308,0,3.61,7100
Hyundai,Economy,Hatchback,rear,1,glass_damage,0.062,0,5.2,5200
Nissan,Economy,Sedan,front,7,dent,0.121,0,4.24,4800
Hyundai,Economy,Hatchback,side,4,damaged_tire,0.123,0,4.09,4400
Toyota,Mid,SUV,rear,3,scratch,0.07,0,13.31,3200
Hyundai,Economy,Hatchback,side,15,scratch,0.19,0,1.5,1700
Toyota,Mid,Sedan,front,8,scratch,0.09,0,5.39,3000
Tata,Economy,Hatchback,rear,8,glass_damage,0.203,0,2.29,4900
Tata,Economy,Hatchback,front,8,dent,0.139,0,2.23,4700
Tata,Economy,Hatchback,rear,14,glass_damage,0.127,0,1.5,4400
Tata,Economy,Hatchback,front,5,lamp_broken,0.201,0,3.61,8800
Kia,Mid,Sedan,side,3,scratch,0.055,0,9.12,2600
Toyota,Mid,Sedan,front,1,dent,0.029,0,11.24,7200
Hyundai,Economy,Hatchback,front,6,dent,0.049,0,3.33,2900
Maruti Suzuki,Economy,Hatchback,front,12,dent,0.075,0,1.5,3100
Nissan,Economy,Hatchback,front,4,scratch,0.15,0,3.74,2500
Hyundai,Economy,Sedan,front,4,glass_damage,0.291,0,5.27,11600
Audi,Luxury,SUV,front,12,glass_damage,0.083,0,9.8,40300
Jaguar,Luxury,SUV,front,5,scratch,0.091,0,30.95,15000
Tata,Economy,SUV,front,3,dent,0.156,0,8.53,8100
Renault,Economy,Hatchback,side,3,lamp_broken,0.264,1,4.63,18100
Renault,Economy,SUV,rear,3,lamp_broken,0.102,0,7.99,6000
Tata,Economy,Hatchback,side,11,scratch,0.078,0,1.5,1200
Skoda,Mid,Sedan,front,10,glass_damage,0.118,0,3.55,12800
Audi,Luxury,SUV,rear,5,scratch,0.204,0,35.2,15000
Kia,Mid,SUV,rear,1,scratch,0.091,0,15.98,3600
Renault,Economy,Sedan,front,6,dent,0.042,0,5.02,2900
Toyota,Mid,SUV,front,11,glass_damage,0.078,0,3.89,11600
Hyundai,Economy,Sedan,rear,9,dent,0.227,0,3.01,5900
Maruti Suzuki,Economy,Sedan,front,15,lamp_broken,0.265,0,1.59,7700
Nissan,Economy,SUV,front,3,dent,0.16,0,8.39,6600
Skoda,Mid,SUV,rear,4,glass_damage,0.069,0,11.67,12500
Maruti Suzuki,Economy,Hatchback,front,3,glass_damage,0.107,0,4.08,6900
Renault,Economy,Hatchback,front,5,scratch,0.029,0,3.14,1500
Hyundai,Economy,Hatchback,side,5,glass_damage,0.068,0,3.55,5500
Nissan,Economy,Hatchback,rear,3,scratch,0.21,0,4.67,2200
Honda,Mid,SUV,side,5,scratch,0.071,0,10.26,3600
Renault,Economy,Hatchback,rear,9,damaged_tire,0.101,0,2.31,3200
Maruti Suzuki,Economy,Hatchback,side,4,dent,0.066,0,3.9,3000
Renault,Economy,Hatchback,side,2,scratch,0.146,0,4.78,2200
Honda,Mid,Sedan,front,6,dent,0.028,0,6.26,6200
Skoda,Mid,Hatchback,front,0,scratch,0.107,0,7.99,4100
Honda,Mid,SUV,rear,10,dent,0.204,0,4.51,10600
Mercedes,Luxury,SUV,rear,2,scratch,0.102,0,41.86,11500
Honda,Mid,Sedan,rear,1,glass_damage,0.138,0,11.47,13100
MG,Mid,SUV,rear,4,scratch,0.135,0,12.56,3600
BMW,Luxury,SUV,front,12,damaged_tire,0.114,0,10.76,15400
Volvo,Luxury,Sedan,rear,9,glass_damage,0.246,0,13.47,42600
Maruti Suzuki,Economy,Sedan,front,6,dent,0.094,0,4.52,5000
Hyundai,Economy,Sedan,front,11,glass_damage,0.146,0,1.91,6800
Maruti Suzuki,Economy,Hatchback,side,1,glass_damage,0.089,0,5.26,6900
Tata,Economy,Hatchback,rear,2,glass_damage,0.109,0,4.79,5500
Hyundai,Economy,Sedan,front,9,lamp_broken,0.194,0,2.97,7800
Toyota,Mid,SUV,front,4,dent,0.182,0,11.08,15400
Maruti Suzuki,Economy,Sedan,rear,6,lamp_broken,0.106,0,4.94,4300
Nissan,Economy,Hatchback,rear,5,scratch,0.148,0,3.71,1800
Hyundai,Economy,SUV,front,13,scratch,0.106,0,1.98,2200
Nissan,Economy,Hatchback,side,1,lamp_broken,0.039,0,4.92,4100
Volkswagen,Mid,SUV,front,3,lamp_broken,0.061,0,13.13,16000
Toyota,Mid,SUV,side,4,lamp_broken,0.01,0,11.05,9400
Kia,Mid,SUV,rear,10,dent,0.147,0,4.82,8800
Renault,Economy,Hatchback,rear,9,scratch,0.181,0,2.09,1900
Hyundai,Economy,SUV,front,4,glass_damage,0.072,0,6.74,9300
Honda,Mid,Sedan,rear,8,scratch,0.121,0,5.45,2300
Toyota,Mid,SUV,front,7,scratch,0.134,0,7.61,5300
Tata,Economy,Hatchback,front,2,glass_damage,0.049,0,5.02,7600
Jaguar,Luxury,Sedan,front,7,scratch,0.09,0,18.6,9400
Toyota,Mid,SUV,rear,3,damaged_tire,0.17,0,13.56,9000
Tata,Economy,Hatchback,rear,1,dent,0.112,0,5.02,4100
MG,Mid,SUV,front,2,scratch,0.049,0,14.39,3800
Kia,Mid,Sedan,rear,5,glass_damage,0.114,0,6.72,10900
Hyundai,Economy,Hatchback,front,8,lamp_broken,0.084,0,2.37,4900
Toyota,Mid,SUV,rear,9,scratch,0.052,0,5.6,2200
Toyota,Mid,Sedan,rear,7,dent,0.077,0,5.89,5700
Mercedes,Luxury,SUV,side,7,dent,0.135,0,25.96,29400
Volkswagen,Mid,SUV,front,3,damaged_tire,0.143,0,12.88,10400
BMW,Luxury,SUV,rear,8,scratch,0.15,0,22.15,10400
Tata,Economy,Sedan,rear,4,scratch,0.116,0,5.48,2000
Kia,Mid,Hatchback,side,7,scratch,0.154,0,4.06,2800
Toyota,Mid,Sedan,side,14,dent,0.024,0,2.23,3400
Skoda,Mid,SUV,front,0,dent,0.298,0,16.0,22300
Toyota,Mid,Sedan,side,7,scratch,0.263,0,6.26,4400
Maruti Suzuki,Economy,Hatchback,front,11,dent,0.148,0,1.5,4000
Nissan,Economy,Hatchback,front,5,glass_damage,0.246,0,3.29,9000
MG,Mid,SUV,front,11,scratch,0.038,0,3.94,2600
Kia,Mid,SUV,front,8,lamp_broken,0.144,0,6.8,18000
Toyota,Mid,Sedan,front,4,dent,0.314,0,8.2,17800
Maruti Suzuki,Economy,SUV,side,3,dent,0.128,0,8.12,5800
Nissan,Economy,Sedan,rear,3,dent,0.26,0,6.44,7000
Kia,Mid,Sedan,side,4,glass_damage,0.139,0,8.83,11300
Volvo,Luxury,SUV,front,9,glass_damage,0.185,0,19.42,66700
Maruti Suzuki,Economy,Sedan,side,4,lamp_broken,0.179,0,5.69,7400
Renault,Economy,Hatchback,front,13,scratch,0.343,0,1.5,2900
Volvo,Luxury,SUV,rear,6,scratch,0.079,0,28.66,9000
Volvo,Luxury,Sedan,side,3,damaged_tire,0.045,0,27.82,12300
Renault,Economy,SUV,rear,14,scratch,0.081,0,1.97,1500
Maruti Suzuki,Economy,SUV,front,4,lamp_broken,0.082,0,7.82,7600
Maruti Suzuki,Economy,Hatchback,side,1,scratch,0.19,0,5.27,2400
Tata,Economy,Hatchback,front,5,scratch,0.276,0,3.48,3100
Hyundai,Economy,Hatchback,side,1,lamp_broken,0.258,0,5.27,7900
Volkswagen,Mid,Hatchback,front,3,scratch,0.17,0,5.62,4400
Hyundai,Economy,Sedan,rear,4,scratch,0.135,0,5.35,2000
Mercedes,Luxury,SUV,front,4,glass_damage,0.191,0,36.22,69500
Maruti Suzuki,Economy,Hatchback,front,8,glass_damage,0.121,0,2.43,6400
Volkswagen,Mid,Sedan,rear,6,scratch,0.188,0,6.94,3600
Tata,Economy,SUV,side,8,dent,0.163,0,4.7,6000
Tata,Economy,Hatchback,front,5,dent,0.033,0,3.46,3300
Skoda,Mid,Sedan,front,6,glass_damage,0.217,0,6.94,17300
MG,Mid,SUV,front,1,dent,0.061,0,15.14,9700
Maruti Suzuki,Economy,Hatchback,rear,5,dent,0.033,0,3.47,2300
Maruti Suzuki,Economy,SUV,side,2,dent,0.172,0,8.16,6900
Tata,Economy,Hatchback,front,3,glass_damage,0.258,0,4.28,9400
Renault,Economy,SUV,side,3,glass_damage,0.105,0,8.3,8700
Nissan,Economy,Sedan,front,6,scratch,0.029,0,4.19,1600
Tata,Economy,Hatchback,front,10,lamp_broken,0.041,0,1.64,3300
Renault,Economy,Hatchback,front,1,scratch,0.137,0,5.09,2700
Renault,Economy,SUV,rear,2,glass_damage,0.182,0,9.13,8900
Maruti Suzuki,Economy,Hatchback,front,8,scratch,0.131,0,2.41,2200
Maruti Suzuki,Economy,SUV,side,6,scratch,0.055,0,6.0,1700
Volvo,Luxury,SUV,side,7,scratch,0.297,0,23.56,19500
Renault,Economy,Sedan,front,10,scratch,0.06,0,2.26,1700
MG,Mid,SUV,front,0,damaged_tire,0.041,0,15.22,8400
Maruti Suzuki,Economy,Hatchback,side,6,lamp_broken,0.05,0,3.19,3500
Audi,Luxury,SUV,rear,6,scratch,0.088,0,29.66,7300
Tata,Economy,SUV,side,7,scratch,0.153,0,4.85,2500
Hyundai,Economy,Sedan,rear,9,damaged_tire,0.172,0,3.05,4300
Skoda,Mid,SUV,rear,1,scratch,0.099,0,13.61,4100
Volvo,Luxury,SUV,side,12,dent,0.099,0,9.93,17900
Maruti Suzuki,Economy,Hatchback,side,4,damaged_tire,0.152,0,3.86,4400
Audi,Luxury,SUV,rear,6,scratch,0.132,0,25.92,9600
Hyundai,Economy,Sedan,rear,5,dent,0.203,1,4.88,15100
Tata,Economy,Hatchback,side,2,dent,0.061,0,4.85,3000
Mercedes,Luxury,SUV,rear,2,scratch,0.082,0,46.09,9800
Tata,Economy,SUV,side,5,glass_damage,0.097,0,6.63,8000
Skoda,Mid,Sedan,front,7,damaged_tire,0.062,0,6.4,6500
Honda,Mid,SUV,front,4,dent,0.088,0,11.99,10200
Renault,Economy,SUV,rear,16,scratch,0.279,0,1.89,3000
Audi,Luxury,Sedan,rear,5,scratch,0.194,0,23.62,12000
Kia,Mid,SUV,side,6,scratch,0.237,0,10.13,5400
Skoda,Mid,Sedan,rear,8,dent,0.028,0,5.47,3900
Kia,Mid,SUV,front,10,scratch,0.167,0,5.11,4500
Hyundai,Economy,SUV,front,6,dent,0.097,0,5.67,5300
Volkswagen,Mid,Hatchback,rear,5,glass_damage,0.104,0,4.93,10100
Kia,Mid,Hatchback,side,5,dent,0.128,0,5.46,8500
Maruti Suzuki,Economy,Hatchback,side,12,lamp_broken,0.037,0,1.5,3100
Maruti Suzuki,Economy,Sedan,rear,4,dent,0.102,0,5.72,4200
Nissan,Economy,Hatchback,front,6,damaged_tire,0.089,0,3.31,3700
Renault,Economy,Hatchback,rear,3,scratch,0.027,0,4.33,1000
Tata,Economy,Sedan,side,10,dent,0.048,0,2.11,2800
Kia,Mid,SUV,side,5,lamp_broken,0.176,0,10.23,22300
Kia,Mid,SUV,side,5,dent,0.033,0,9.75,6700
Tata,Economy,Hatchback,rear,6,scratch,0.065,0,3.12,1100
Maruti Suzuki,Economy,Hatchback,side,3,scratch,0.261,0,4.38,2900
Nissan,Economy,Sedan,front,9,glass_damage,0.147,0,2.91,7600
MG,Mid,SUV,side,3,dent,0.117,0,12.84,12800
Audi,Luxury,SUV,front,2,scratch,0.025,0,42.31,8800
Volvo,Luxury,Sedan,side,15,glass_damage,0.177,0,6.23,37300
Hyundai,Economy,Hatchback,rear,3,glass_damage,0.093,0,4.11,5100
Skoda,Mid,Sedan,side,2,dent,0.07,0,10.2,8100
MG,Mid,SUV,front,1,lamp_broken,0.184,0,17.52,27800
Toyota,Mid,SUV,side,4,glass_damage,0.293,0,11.65,16800
Renault,Economy,Hatchback,side,1,glass_damage,0.09,0,5.3,6300
Renault,Economy,SUV,rear,10,lamp_broken,0.047,0,2.95,3700
Hyundai,Economy,SUV,side,5,dent,0.032,0,6.45,3400
Maruti Suzuki,Economy,Hatchback,front,9,scratch,0.127,0,2.06,1900
Hyundai,Economy,Sedan,side,7,lamp_broken,0.153,0,4.19,6900
Honda,Mid,SUV,side,3,dent,0.103,0,12.89,9400
Volkswagen,Mid,SUV,side,5,scratch,0.287,0,10.62,6200
MG,Mid,Hatchback,rear,4,dent,0.017,0,5.64,3600
Hyundai,Economy,Hatchback,front,3,scratch,0.064,0,4.61,1800
Honda,Mid,Sedan,front,2,glass_damage,0.137,0,10.01,15400
Tata,Economy,Hatchback,rear,3,dent,0.07,0,4.26,3100
Toyota,Mid,SUV,side,6,dent,0.059,0,9.94,7400
Hyundai,Economy,Hatchback,front,5,scratch,0.137,0,3.51,2300
Skoda,Mid,Sedan,front,5,damaged_tire,0.324,0,8.17,11800
Maruti Suzuki,Economy,Hatchback,side,7,lamp_broken,0.222,0,2.91,6200
Tata,Economy,Hatchback,front,3,scratch,0.121,0,4.04,2000
Skoda,Mid,Sedan,side,8,glass_damage,0.107,0,4.83,10400
Skoda,Mid,Sedan,rear,2,dent,0.014,0,10.56,4200
Toyota,Mid,SUV,front,5,glass_damage,0.143,0,10.63,21300
Hyundai,Economy,SUV,front,3,dent,0.062,0,8.17,4600
Nissan,Economy,SUV,front,5,dent,0.143,0,6.31,7900
Renault,Economy,Sedan,front,8,dent,0.068,0,3.52,3400
Volvo,Luxury,Sedan,rear,6,dent,0.139,0,20.66,18000
Tata,Economy,Hatchback,rear,4,scratch,0.31,0,3.85,2500
Volkswagen,Mid,Sedan,side,6,lamp_broken,0.23,0,7.02,14700
Nissan,Economy,SUV,side,1,dent,0.222,0,9.5,8500
BMW,Luxury,SUV,rear,3,lamp_broken,0.095,0,42.48,26800
Hyundai,Economy,Sedan,rear,15,scratch,0.135,0,1.57,1500
Kia,Mid,SUV,side,1,lamp_broken,0.065,0,15.24,15200
Tata,Economy,SUV,rear,6,dent,0.076,0,5.79,3600
Volkswagen,Mid,SUV,front,5,dent,0.13,0,10.09,11600
BMW,Luxury,SUV,rear,2,dent,0.074,0,42.98,20200
Skoda,Mid,SUV,front,2,glass_damage,0.222,0,12.8,24300
Hyundai,Economy,Hatchback,rear,9,lamp_broken,0.064,0,1.88,3400
Kia,Mid,SUV,front,1,glass_damage,0.102,0,16.27,18100
Toyota,Mid,SUV,front,1,scratch,0.024,0,13.46,3400
Maruti Suzuki,Economy,Sedan,front,1,dent,0.255,0,7.72,9200
Renault,Economy,Hatchback,side,5,lamp_broken,0.113,0,3.75,5200
Audi,Luxury,Sedan,rear,6,dent,0.032,0,20.06,10700
Jaguar,Luxury,Sedan,front,10,scratch,0.062,0,11.39,7500
Tata,Economy,Hatchback,front,2,scratch,0.131,0,5.22,2500
Tata,Economy,Sedan,rear,4,scratch,0.154,0,5.94,2300
Audi,Luxury,SUV,front,5,dent,0.084,0,32.84,25700
Honda,Mid,SUV,rear,3,scratch,0.273,0,13.92,6400
Maruti Suzuki,Economy,Hatchback,front,8,glass_damage,0.212,0,2.28,7900
MG,Mid,SUV,rear,3,dent,0.122,0,12.92,9600
Volvo,Luxury,Sedan,front,7,dent,0.087,0,17.75,21300
MG,Mid,Sedan,front,6,scratch,0.209,0,6.79,5000
Nissan,Economy,Hatchback,rear,0,dent,0.079,0,5.52,3400
Renault,Economy,Sedan,front,11,glass_damage,0.091,0,1.86,5400
Nissan,Economy,Hatchback,side,3,scratch,0.089,0,4.1,1800
Audi,Luxury,Sedan,side,4,damaged_tire,0.145,0,26.74,19700
Tata,Economy,Hatchback,front,2,lamp_broken,0.21,1,4.2,20100
Maruti Suzuki,Economy,Hatchback,rear,6,dent,0.089,0,3.05,2900
Hyundai,Economy,Hatchback,front,5,lamp_broken,0.232,1,3.55,19400
Hyundai,Economy,Hatchback,front,8,scratch,0.219,0,2.28,3000
Audi,Luxury,SUV,front,15,lamp_broken,0.273,0,9.41,55100
Volvo,Luxury,SUV,front,0,scratch,0.16,0,48.1,17200
Renault,Economy,Hatchback,front,20,scratch,0.123,0,1.5,1700
Renault,Economy,Hatchback,side,7,lamp_broken,0.117,0,2.45,5000
Maruti Suzuki,Economy,Hatchback,side,2,glass_damage,0.021,0,4.57,5100
MG,Mid,Sedan,front,3,damaged_tire,0.149,0,8.84,8100
Mercedes,Luxury,SUV,side,2,scratch,0.092,0,44.18,11400
Maruti Suzuki,Economy,Sedan,rear,7,glass_damage,0.199,0,3.83,6100
Hyundai,Economy,Hatchback,side,4,dent,0.096,0,4.09,3800
MG,Mid,Sedan,front,9,glass_damage,0.13,0,4.3,14000
Maruti Suzuki,Economy,SUV,front,7,dent,0.069,0,4.8,4500
Maruti Suzuki,Economy,Sedan,rear,1,damaged_tire,0.129,0,7.59,4500
Maruti Suzuki,Economy,Hatchback,front,5,glass_damage,0.101,0,3.8,7100
Nissan,Economy,SUV,rear,5,glass_damage,0.15,0,6.33,7400
Kia,Mid,Sedan,front,6,scratch,0.183,0,6.65,4000
Tata,Economy,Hatchback,front,4,glass_damage,0.089,0,3.78,7000
Honda,Mid,SUV,front,2,damaged_tire,0.186,0,14.46,12500
Audi,Luxury,SUV,rear,4,glass_damage,0.104,0,34.53,42500
Tata,Economy,SUV,rear,2,dent,0.217,0,8.91,6800
Skoda,Mid,SUV,side,3,damaged_tire,0.145,0,12.51,9700
Honda,Mid,SUV,rear,2,damaged_tire,0.096,0,13.38,7100
BMW,Luxury,SUV,front,7,dent,0.129,0,24.12,28400
Skoda,Mid,SUV,rear,9,glass_damage,0.131,0,5.85,13100
Tata,Economy,Hatchback,rear,15,glass_damage,0.16,0,1.5,5000
Nissan,Economy,Hatchback,rear,12,dent,0.062,0,1.5,2200
Volvo,Luxury,SUV,rear,1,scratch,0.129,0,46.78,13300
Mercedes,Luxury,Sedan,side,3,scratch,0.281,0,30.6,17400
Maruti Suzuki,Economy,Hatchback,front,7,dent,0.125,0,2.79,4100
Honda,Mid,Sedan,side,20,glass_damage,0.054,0,2.4,8600
Kia,Mid,Sedan,rear,3,scratch,0.155,0,9.65,3700
Nissan,Economy,Sedan,rear,3,dent,0.155,1,6.52,16200
Renault,Economy,Hatchback,side,5,dent,0.164,0,3.61,4600
Nissan,Economy,Sedan,rear,1,dent,0.136,0,7.77,4800
Renault,Economy,Sedan,side,6,scratch,0.087,0,4.87,1600
Nissan,Economy,Sedan,side,1,lamp_broken,0.082,0,7.23,5700
Skoda,Mid,Sedan,front,1,scratch,0.026,0,12.07,2300
Renault,Economy,Hatchback,rear,7,damaged_tire,0.037,0,2.88,2300
Hyundai,Economy,SUV,side,10,scratch,0.04,0,2.87,1500
Tata,Economy,Sedan,front,8,scratch,0.058,0,3.74,1900
Skoda,Mid,SUV,rear,0,glass_damage,0.029,0,16.4,12500
Renault,Economy,Hatchback,side,2,glass_damage,0.073,0,5.05,6400
Maruti Suzuki,Economy,Sedan,rear,6,glass_damage,0.292,0,4.61,6800
Nissan,Economy,Hatchback,front,5,damaged_tire,0.125,0,3.42,5000
Maruti Suzuki,Economy,Hatchback,front,7,scratch,0.033,0,2.77,1200
Tata,Economy,Hatchback,front,4,lamp_broken,0.014,0,4.03,3200
Renault,Economy,SUV,side,4,scratch,0.144,0,7.36,2800
Nissan,Economy,SUV,side,2,scratch,0.249,0,8.53,4200
Mercedes,Luxury,SUV,rear,5,glass_damage,0.057,0,33.37,43100
Tata,Economy,SUV,side,2,glass_damage,0.061,0,8.86,8200
Maruti Suzuki,Economy,SUV,front,7,dent,0.097,0,4.96,5200
Hyundai,Economy,Hatchback,side,16,dent,0.112,0,1.5,3000
Skoda,Mid,SUV,side,5,dent,0.084,0,10.01,8600
Mercedes,Luxury,SUV,front,3,lamp_broken,0.172,0,38.82,53700
Tata,Economy,SUV,front,5,lamp_broken,0.079,0,6.26,7600
Maruti Suzuki,Economy,Hatchback,rear,3,damaged_tire,0.083,0,4.47,3200
Renault,Economy,SUV,front,0,damaged_tire,0.119,0,10.23,6900
Honda,Mid,SUV,side,5,scratch,0.126,0,10.98,4400
BMW,Luxury,Sedan,rear,8,scratch,0.15,0,14.69,10100
Volkswagen,Mid,Sedan,front,3,lamp_broken,0.081,0,9.64,14300
Volkswagen,Mid,SUV,side,2,scratch,0.133,0,14.13,5200
Maruti Suzuki,Economy,SUV,front,1,glass_damage,0.138,0,9.36,10800
Tata,Economy,Sedan,side,2,dent,0.049,0,7.18,3400
MG,Mid,Sedan,rear,3,scratch,0.105,0,9.37,2900
Volvo,Luxury,SUV,rear,3,scratch,0.055,0,38.19,8600
Hyundai,Economy,Sedan,front,1,dent,0.14,0,7.26,6400
Hyundai,Economy,Hatchback,side,3,scratch,0.094,0,4.51,1900
Toyota,Mid,SUV,front,14,dent,0.259,1,3.17,33800
Audi,Luxury,SUV,rear,7,scratch,0.262,0,24.79,14600
Tata,Economy,SUV,side,8,scratch,0.018,0,4.61,1200
Tata,Economy,Hatchback,front,8,glass_damage,0.157,0,2.48,6900
Maruti Suzuki,Economy,Sedan,rear,4,scratch,0.257,0,5.82,2900
Maruti Suzuki,Economy,Hatchback,side,4,scratch,0.039,0,3.74,1400
Hyundai,Economy,SUV,front,3,scratch,0.126,0,7.39,3500
Tata,Economy,Hatchback,front,3,scratch,0.022,0,4.28,1400
Honda,Mid,SUV,front,14,scratch,0.05,0,3.06,2800
Renault,Economy,Hatchback,side,15,dent,0.07,0,1.5,2700
Renault,Economy,Hatchback,front,8,scratch,0.032,0,2.46,1200
Renault,Economy,Sedan,front,6,scratch,0.069,0,4.75,1700
Honda,Mid,Hatchback,front,1,glass_damage,0.165,1,7.48,29800
Maruti Suzuki,Economy,Hatchback,side,1,dent,0.094,0,5.15,4000
Skoda,Mid,Hatchback,side,3,damaged_tire,0.13,0,7.1,7000
Hyundai,Economy,Sedan,front,2,dent,0.098,0,7.22,5600
Toyota,Mid,SUV,front,6,glass_damage,0.04,0,9.56,12600
Nissan,Economy,Hatchback,front,5,scratch,0.07,0,3.78,1900
Nissan,Economy,Hatchback,rear,11,dent,0.168,0,1.5,3600
Honda,Mid,SUV,rear,9,glass_damage,0.089,0,5.93,11700
Kia,Mid,Hatchback,front,10,glass_damage,0.065,0,2.39,10800
Kia,Mid,SUV,front,3,scratch,0.128,0,11.6,5000
Tata,Economy,Sedan,side,4,glass_damage,0.145,0,6.0,7000
Tata,Economy,SUV,rear,2,dent,0.149,0,8.77,6300
Toyota,Mid,Hatchback,rear,6,dent,0.065,0,4.86,4800
Nissan,Economy,Hatchback,rear,6,scratch,0.148,0,3.11,1900
Volkswagen,Mid,Sedan,front,12,scratch,0.143,0,2.23,3300
Tata,Economy,Hatchback,side,2,scratch,0.168,0,4.51,2400
Tata,Economy,Sedan,front,3,scratch,0.069,0,6.45,2000
Mercedes,Luxury,SUV,rear,8,lamp_broken,0.052,0,22.63,27400
Hyundai,Economy,SUV,side,3,dent,0.089,0,8.51,5100
Maruti Suzuki,Economy,Hatchback,front,4,dent,0.104,0,3.74,5000
Maruti Suzuki,Economy,SUV,front,12,scratch,0.123,0,1.96,2500
Skoda,Mid,SUV,side,4,scratch,0.07,0,11.4,3200
Tata,Economy,Hatchback,side,4,lamp_broken,0.143,0,4.13,5900
Nissan,Economy,Sedan,rear,6,scratch,0.203,0,5.07,2200
Volkswagen,Mid,Sedan,front,7,scratch,0.108,0,6.3,3400
Tata,Economy,Sedan,side,5,scratch,0.245,0,5.16,3100
